Chemical,Monitor,Date Time ,Reading
Appluimonia,4,4/4/16 19:00,0.470425
AGOC-3A,6,4/4/16 19:00,0.412592
Methylosmolene,3,4/4/16 19:00,0.401661
Appluimonia,1,4/4/16 19:00,0.37797
Methylosmolene,7,4/4/16 19:00,0.333749
AGOC-3A,1,4/4/16 19:00,0.329978
Methylosmolene,4,4/4/16 19:00,0.32249
Chlorodinine,1,4/4/16 19:00,0.266141
Appluimonia,9,4/4/16 19:00,0.254801
Chlorodinine,6,4/4/16 19:00,0.249332
Methylosmolene,9,4/4/16 19:00,0.24293
AGOC-3A,8,4/4/16 19:00,0.234556
Appluimonia,6,4/4/16 19:00,0.231536
Methylosmolene,5,4/4/16 19:00,0.22569
AGOC-3A,4,4/4/16 19:00,0.222623
Appluimonia,5,4/4/16 19:00,0.200497
Chlorodinine,4,4/4/16 19:00,0.188116
AGOC-3A,5,4/4/16 19:00,0.185061
AGOC-3A,9,4/4/16 19:00,0.126214
Chlorodinine,9,4/4/16 19:00,0.125083
AGOC-3A,7,4/4/16 19:00,0.118144
Methylosmolene,8,4/4/16 19:00,0.0745434
AGOC-3A,2,4/4/16 19:00,0.0581125
Chlorodinine,5,4/4/16 19:00,0.0410879
Appluimonia,2,4/4/16 19:00,0.0314843
Chlorodinine,2,4/4/16 19:00,0.0172083
Methylosmolene,1,4/4/16 19:00,0.0161569
Methylosmolene,2,4/4/16 19:00,0.00159132
Methylosmolene,3,4/4/16 20:00,2.61802
Chlorodinine,3,4/4/16 20:00,2.23434
Methylosmolene,7,4/4/16 20:00,1.32864
AGOC-3A,3,4/4/16 20:00,1.01686
Chlorodinine,7,4/4/16 20:00,0.983349
Appluimonia,3,4/4/16 20:00,0.880733
Appluimonia,2,4/4/16 20:00,0.800572
AGOC-3A,7,4/4/16 20:00,0.55134
Appluimonia,6,4/4/16 20:00,0.505087
Chlorodinine,1,4/4/16 20:00,0.499815
Chlorodinine,6,4/4/16 20:00,0.487244
Appluimonia,7,4/4/16 20:00,0.469615
AGOC-3A,4,4/4/16 20:00,0.462835
Appluimonia,9,4/4/16 20:00,0.440582
Chlorodinine,8,4/4/16 20:00,0.433008
Methylosmolene,6,4/4/16 20:00,0.428902
Appluimonia,8,4/4/16 20:00,0.414064
Chlorodinine,9,4/4/16 20:00,0.40601
Methylosmolene,4,4/4/16 20:00,0.387873
Methylosmolene,2,4/4/16 20:00,0.377555
Chlorodinine,2,4/4/16 20:00,0.370625
Appluimonia,4,4/4/16 20:00,0.32639
AGOC-3A,5,4/4/16 20:00,0.32555
Methylosmolene,9,4/4/16 20:00,0.233998
Chlorodinine,4,4/4/16 20:00,0.229383
Chlorodinine,5,4/4/16 20:00,0.216458
AGOC-3A,2,4/4/16 20:00,0.216421
Methylosmolene,5,4/4/16 20:00,0.182252
AGOC-3A,9,4/4/16 20:00,0.106821
AGOC-3A,1,4/4/16 20:00,0.0735487
Methylosmolene,1,4/4/16 20:00,0.0733115
Appluimonia,1,4/4/16 20:00,0.0668495
AGOC-3A,8,4/4/16 20:00,0.0665938
AGOC-3A,6,4/4/16 20:00,0.0527531
Appluimonia,5,4/4/16 20:00,0.0503667
Methylosmolene,8,4/4/16 20:00,0.00934201
AGOC-3A,3,4/4/16 21:00,3.30432
Chlorodinine,3,4/4/16 21:00,1.9656
Methylosmolene,3,4/4/16 21:00,1.40053
Appluimonia,8,4/4/16 21:00,1.2368
Methylosmolene,7,4/4/16 21:00,1.14195
AGOC-3A,7,4/4/16 21:00,1.08399
Methylosmolene,8,4/4/16 21:00,0.867626
Appluimonia,7,4/4/16 21:00,0.687587
Appluimonia,2,4/4/16 21:00,0.583474
Chlorodinine,2,4/4/16 21:00,0.4749
AGOC-3A,1,4/4/16 21:00,0.472075
Chlorodinine,1,4/4/16 21:00,0.471018
Appluimonia,5,4/4/16 21:00,0.458401
Chlorodinine,6,4/4/16 21:00,0.354374
Methylosmolene,5,4/4/16 21:00,0.347576
AGOC-3A,2,4/4/16 21:00,0.317224
Chlorodinine,8,4/4/16 21:00,0.264097
AGOC-3A,8,4/4/16 21:00,0.240288
AGOC-3A,5,4/4/16 21:00,0.21434
Methylosmolene,1,4/4/16 21:00,0.21408
Chlorodinine,7,4/4/16 21:00,0.195414
Methylosmolene,4,4/4/16 21:00,0.186917
Methylosmolene,9,4/4/16 21:00,0.171392
Appluimonia,6,4/4/16 21:00,0.170319
AGOC-3A,6,4/4/16 21:00,0.163899
Chlorodinine,4,4/4/16 21:00,0.141233
AGOC-3A,9,4/4/16 21:00,0.13623
AGOC-3A,4,4/4/16 21:00,0.120033
Appluimonia,4,4/4/16 21:00,0.0953257
Appluimonia,1,4/4/16 21:00,0.0846126
Appluimonia,3,4/4/16 21:00,0.0818997
Chlorodinine,9,4/4/16 21:00,0.0434454
Methylosmolene,6,4/4/16 21:00,0.0307731
Appluimonia,9,4/4/16 21:00,0.0270655
Methylosmolene,2,4/4/16 21:00,0.00772995
Chlorodinine,5,4/4/16 21:00,0.0016377
Methylosmolene,3,4/4/16 22:00,3.34768
AGOC-3A,3,4/4/16 22:00,1.87993
Appluimonia,3,4/4/16 22:00,1.54248
Chlorodinine,3,4/4/16 22:00,0.869189
Chlorodinine,7,4/4/16 22:00,0.74796
AGOC-3A,2,4/4/16 22:00,0.73035
Appluimonia,6,4/4/16 22:00,0.695919
Chlorodinine,8,4/4/16 22:00,0.680368
Methylosmolene,2,4/4/16 22:00,0.610772
Methylosmolene,8,4/4/16 22:00,0.498775
Appluimonia,8,4/4/16 22:00,0.487801
AGOC-3A,1,4/4/16 22:00,0.485365
Methylosmolene,1,4/4/16 22:00,0.422436
AGOC-3A,7,4/4/16 22:00,0.366943
AGOC-3A,5,4/4/16 22:00,0.363477
Chlorodinine,6,4/4/16 22:00,0.325362
Methylosmolene,6,4/4/16 22:00,0.316427
Appluimonia,4,4/4/16 22:00,0.313405
Methylosmolene,4,4/4/16 22:00,0.296407
Appluimonia,5,4/4/16 22:00,0.27638
AGOC-3A,6,4/4/16 22:00,0.238163
Chlorodinine,9,4/4/16 22:00,0.224996
Appluimonia,7,4/4/16 22:00,0.216645
Methylosmolene,5,4/4/16 22:00,0.193121
AGOC-3A,8,4/4/16 22:00,0.175083
Chlorodinine,4,4/4/16 22:00,0.119356
Chlorodinine,2,4/4/16 22:00,0.116269
AGOC-3A,9,4/4/16 22:00,0.100996
Methylosmolene,9,4/4/16 22:00,0.0969282
AGOC-3A,4,4/4/16 22:00,0.0760668
Chlorodinine,5,4/4/16 22:00,0.0743197
Appluimonia,2,4/4/16 22:00,0.0724041
Methylosmolene,7,4/4/16 22:00,0.0558324
Appluimonia,1,4/4/16 22:00,0.0476201
Appluimonia,9,4/4/16 22:00,0.0469852
Chlorodinine,1,4/4/16 22:00,0.0459356
AGOC-3A,3,4/4/16 23:00,1.50599
Chlorodinine,8,4/4/16 23:00,1.20078
Methylosmolene,8,4/4/16 23:00,1.19169
Chlorodinine,3,4/4/16 23:00,0.979488
Appluimonia,3,4/4/16 23:00,0.969066
Methylosmolene,3,4/4/16 23:00,0.948224
Appluimonia,8,4/4/16 23:00,0.69395
Chlorodinine,9,4/4/16 23:00,0.586619
Chlorodinine,7,4/4/16 23:00,0.56416
Chlorodinine,6,4/4/16 23:00,0.498319
Appluimonia,4,4/4/16 23:00,0.487886
Methylosmolene,6,4/4/16 23:00,0.44199
AGOC-3A,2,4/4/16 23:00,0.42559
AGOC-3A,9,4/4/16 23:00,0.399941
Appluimonia,1,4/4/16 23:00,0.34038
Chlorodinine,2,4/4/16 23:00,0.295542
Methylosmolene,7,4/4/16 23:00,0.25983
Appluimonia,7,4/4/16 23:00,0.23707
Appluimonia,9,4/4/16 23:00,0.214172
AGOC-3A,1,4/4/16 23:00,0.209987
Chlorodinine,1,4/4/16 23:00,0.183978
Methylosmolene,1,4/4/16 23:00,0.167214
Methylosmolene,5,4/4/16 23:00,0.167214
Methylosmolene,2,4/4/16 23:00,0.156571
AGOC-3A,7,4/4/16 23:00,0.144548
Chlorodinine,5,4/4/16 23:00,0.123456
Methylosmolene,4,4/4/16 23:00,0.111985
AGOC-3A,8,4/4/16 23:00,0.106743
Methylosmolene,9,4/4/16 23:00,0.106523
Appluimonia,2,4/4/16 23:00,0.100604
AGOC-3A,4,4/4/16 23:00,0.0992983
AGOC-3A,6,4/4/16 23:00,0.0949537
AGOC-3A,5,4/4/16 23:00,0.0691703
Appluimonia,5,4/4/16 23:00,0.0390317
Appluimonia,6,4/4/16 23:00,0.0231199
Chlorodinine,4,4/4/16 23:00,0.00206667
Methylosmolene,7,4/5/16 0:00,1.90123
Methylosmolene,3,4/5/16 0:00,1.75661
Appluimonia,3,4/5/16 0:00,1.49232
Chlorodinine,3,4/5/16 0:00,1.20207
Appluimonia,2,4/5/16 0:00,1.15495
Methylosmolene,6,4/5/16 0:00,0.868222
AGOC-3A,8,4/5/16 0:00,0.850194
Chlorodinine,6,4/5/16 0:00,0.742312
Appluimonia,8,4/5/16 0:00,0.64428
Chlorodinine,1,4/5/16 0:00,0.521194
AGOC-3A,4,4/5/16 0:00,0.511264
Methylosmolene,1,4/5/16 0:00,0.483514
Methylosmolene,8,4/5/16 0:00,0.446139
Appluimonia,4,4/5/16 0:00,0.438513
Appluimonia,7,4/5/16 0:00,0.434046
Appluimonia,6,4/5/16 0:00,0.416811
Chlorodinine,4,4/5/16 0:00,0.416789
AGOC-3A,5,4/5/16 0:00,0.401282
Appluimonia,5,4/5/16 0:00,0.400826
AGOC-3A,1,4/5/16 0:00,0.353056
Methylosmolene,5,4/5/16 0:00,0.310061
Chlorodinine,8,4/5/16 0:00,0.296264
Chlorodinine,7,4/5/16 0:00,0.268538
AGOC-3A,3,4/5/16 0:00,0.251508
Chlorodinine,9,4/5/16 0:00,0.22033
AGOC-3A,6,4/5/16 0:00,0.200412
AGOC-3A,2,4/5/16 0:00,0.175127
Methylosmolene,4,4/5/16 0:00,0.103799
Chlorodinine,5,4/5/16 0:00,0.101854
AGOC-3A,7,4/5/16 0:00,0.0800747
Methylosmolene,2,4/5/16 0:00,0.0634815
Appluimonia,9,4/5/16 0:00,0.0586121
Methylosmolene,9,4/5/16 0:00,0.0513366
Chlorodinine,2,4/5/16 0:00,0.0364538
AGOC-3A,9,4/5/16 0:00,0.0259063
Appluimonia,1,4/5/16 0:00,0.00236589
Methylosmolene,3,4/5/16 1:00,3.807
Chlorodinine,3,4/5/16 1:00,2.75803
Methylosmolene,7,4/5/16 1:00,2.08781
Appluimonia,3,4/5/16 1:00,1.99606
Appluimonia,7,4/5/16 1:00,1.33864
AGOC-3A,3,4/5/16 1:00,0.838228
Methylosmolene,6,4/5/16 1:00,0.782634
Chlorodinine,6,4/5/16 1:00,0.7107
AGOC-3A,2,4/5/16 1:00,0.635436
Appluimonia,8,4/5/16 1:00,0.601973
Appluimonia,6,4/5/16 1:00,0.582633
Methylosmolene,2,4/5/16 1:00,0.558813
AGOC-3A,6,4/5/16 1:00,0.480992
Chlorodinine,7,4/5/16 1:00,0.471696
AGOC-3A,4,4/5/16 1:00,0.423576
Methylosmolene,5,4/5/16 1:00,0.408496
Methylosmolene,4,4/5/16 1:00,0.391785
AGOC-3A,8,4/5/16 1:00,0.358725
Methylosmolene,9,4/5/16 1:00,0.347155
Chlorodinine,8,4/5/16 1:00,0.33073
Appluimonia,4,4/5/16 1:00,0.324508
Chlorodinine,1,4/5/16 1:00,0.299287
AGOC-3A,7,4/5/16 1:00,0.277081
Chlorodinine,2,4/5/16 1:00,0.264909
Appluimonia,2,4/5/16 1:00,0.232916
Chlorodinine,9,4/5/16 1:00,0.209604
Methylosmolene,8,4/5/16 1:00,0.203845
Appluimonia,1,4/5/16 1:00,0.166529
AGOC-3A,5,4/5/16 1:00,0.152046
Chlorodinine,5,4/5/16 1:00,0.111985
Methylosmolene,1,4/5/16 1:00,0.103779
Appluimonia,9,4/5/16 1:00,0.0950479
Chlorodinine,4,4/5/16 1:00,0.0637595
Appluimonia,5,4/5/16 1:00,0.0585417
AGOC-3A,1,4/5/16 1:00,0.0514039
AGOC-3A,9,4/5/16 1:00,0.0342072
Appluimonia,3,4/5/16 2:00,1.71615
Methylosmolene,6,4/5/16 2:00,0.87285
Chlorodinine,3,4/5/16 2:00,0.795893
Methylosmolene,4,4/5/16 2:00,0.602224
Methylosmolene,8,4/5/16 2:00,0.579143
AGOC-3A,8,4/5/16 2:00,0.535778
Appluimonia,6,4/5/16 2:00,0.512777
Appluimonia,8,4/5/16 2:00,0.43863
Appluimonia,2,4/5/16 2:00,0.426356
AGOC-3A,6,4/5/16 2:00,0.425921
Methylosmolene,3,4/5/16 2:00,0.395637
AGOC-3A,4,4/5/16 2:00,0.390577
Chlorodinine,8,4/5/16 2:00,0.34436
Chlorodinine,5,4/5/16 2:00,0.339578
Methylosmolene,7,4/5/16 2:00,0.31186
Appluimonia,4,4/5/16 2:00,0.303742
Chlorodinine,4,4/5/16 2:00,0.290757
Appluimonia,1,4/5/16 2:00,0.284655
Chlorodinine,9,4/5/16 2:00,0.279947
Methylosmolene,5,4/5/16 2:00,0.271205
Appluimonia,9,4/5/16 2:00,0.270276
Chlorodinine,6,4/5/16 2:00,0.258109
Appluimonia,7,4/5/16 2:00,0.240513
AGOC-3A,5,4/5/16 2:00,0.23096
Methylosmolene,9,4/5/16 2:00,0.22498
Methylosmolene,2,4/5/16 2:00,0.215931
Chlorodinine,7,4/5/16 2:00,0.209598
Chlorodinine,2,4/5/16 2:00,0.191967
AGOC-3A,1,4/5/16 2:00,0.138816
AGOC-3A,3,4/5/16 2:00,0.118834
AGOC-3A,9,4/5/16 2:00,0.0741519
Chlorodinine,1,4/5/16 2:00,0.0568269
AGOC-3A,2,4/5/16 2:00,0.0459783
Methylosmolene,1,4/5/16 2:00,0.0343123
AGOC-3A,7,4/5/16 2:00,0.021235
Appluimonia,5,4/5/16 2:00,0.00306697
Appluimonia,3,4/5/16 3:00,4.69096
Chlorodinine,3,4/5/16 3:00,2.80472
AGOC-3A,3,4/5/16 3:00,1.87593
Methylosmolene,3,4/5/16 3:00,1.18777
Chlorodinine,6,4/5/16 3:00,0.769888
Methylosmolene,7,4/5/16 3:00,0.704587
AGOC-3A,2,4/5/16 3:00,0.521175
AGOC-3A,4,4/5/16 3:00,0.492132
AGOC-3A,5,4/5/16 3:00,0.474645
AGOC-3A,7,4/5/16 3:00,0.473274
Appluimonia,6,4/5/16 3:00,0.468456
Appluimonia,5,4/5/16 3:00,0.416074
AGOC-3A,1,4/5/16 3:00,0.414844
Chlorodinine,2,4/5/16 3:00,0.388701
Methylosmolene,8,4/5/16 3:00,0.344174
Chlorodinine,5,4/5/16 3:00,0.248804
Appluimonia,8,4/5/16 3:00,0.22018
Methylosmolene,4,4/5/16 3:00,0.211259
AGOC-3A,6,4/5/16 3:00,0.202665
Methylosmolene,5,4/5/16 3:00,0.201966
Appluimonia,2,4/5/16 3:00,0.187498
Chlorodinine,8,4/5/16 3:00,0.18226
AGOC-3A,9,4/5/16 3:00,0.175328
Chlorodinine,4,4/5/16 3:00,0.174063
Chlorodinine,9,4/5/16 3:00,0.162037
Methylosmolene,6,4/5/16 3:00,0.146697
Methylosmolene,2,4/5/16 3:00,0.134968
Chlorodinine,7,4/5/16 3:00,0.127984
Methylosmolene,1,4/5/16 3:00,0.125673
Appluimonia,4,4/5/16 3:00,0.107442
Chlorodinine,1,4/5/16 3:00,0.0975285
AGOC-3A,8,4/5/16 3:00,0.0633778
Methylosmolene,9,4/5/16 3:00,0.0500225
Appluimonia,9,4/5/16 3:00,0.0362882
Appluimonia,7,4/5/16 3:00,0.0305922
Appluimonia,1,4/5/16 3:00,0.0107915
AGOC-3A,7,4/5/16 4:00,1.90023
Appluimonia,7,4/5/16 4:00,1.25146
Methylosmolene,3,4/5/16 4:00,1.07625
AGOC-3A,2,4/5/16 4:00,0.781345
Appluimonia,3,4/5/16 4:00,0.77606
Methylosmolene,7,4/5/16 4:00,0.727896
Appluimonia,8,4/5/16 4:00,0.688287
AGOC-3A,3,4/5/16 4:00,0.58271
Chlorodinine,9,4/5/16 4:00,0.531082
Appluimonia,6,4/5/16 4:00,0.521514
Methylosmolene,2,4/5/16 4:00,0.482252
AGOC-3A,6,4/5/16 4:00,0.466351
Methylosmolene,4,4/5/16 4:00,0.441912
Appluimonia,1,4/5/16 4:00,0.425386
Chlorodinine,6,4/5/16 4:00,0.382221
Methylosmolene,6,4/5/16 4:00,0.373184
Chlorodinine,5,4/5/16 4:00,0.339247
Appluimonia,2,4/5/16 4:00,0.329151
Chlorodinine,7,4/5/16 4:00,0.318176
AGOC-3A,1,4/5/16 4:00,0.256184
Chlorodinine,8,4/5/16 4:00,0.224694
Chlorodinine,3,4/5/16 4:00,0.203359
AGOC-3A,8,4/5/16 4:00,0.193765
AGOC-3A,5,4/5/16 4:00,0.170974
Methylosmolene,8,4/5/16 4:00,0.152801
Chlorodinine,1,4/5/16 4:00,0.147071
Chlorodinine,2,4/5/16 4:00,0.134968
Appluimonia,4,4/5/16 4:00,0.127375
Methylosmolene,5,4/5/16 4:00,0.108218
AGOC-3A,4,4/5/16 4:00,0.0969397
Chlorodinine,4,4/5/16 4:00,0.085677
Appluimonia,9,4/5/16 4:00,0.0745059
Methylosmolene,1,4/5/16 4:00,0.0713231
Methylosmolene,9,4/5/16 4:00,0.057439
Appluimonia,5,4/5/16 4:00,0.0447341
AGOC-3A,9,4/5/16 4:00,0.0431022
Appluimonia,3,4/5/16 5:00,1.74166
Methylosmolene,3,4/5/16 5:00,1.58653
AGOC-3A,7,4/5/16 5:00,1.5856
AGOC-3A,3,4/5/16 5:00,0.758095
Methylosmolene,2,4/5/16 5:00,0.609599
Methylosmolene,5,4/5/16 5:00,0.564443
Appluimonia,7,4/5/16 5:00,0.521468
Chlorodinine,5,4/5/16 5:00,0.480333
AGOC-3A,6,4/5/16 5:00,0.436905
Chlorodinine,9,4/5/16 5:00,0.426515
Appluimonia,6,4/5/16 5:00,0.418731
Appluimonia,9,4/5/16 5:00,0.382517
Methylosmolene,6,4/5/16 5:00,0.382359
Chlorodinine,6,4/5/16 5:00,0.363702
AGOC-3A,1,4/5/16 5:00,0.357711
Chlorodinine,1,4/5/16 5:00,0.356815
Appluimonia,5,4/5/16 5:00,0.347155
Chlorodinine,4,4/5/16 5:00,0.314828
Chlorodinine,8,4/5/16 5:00,0.301824
Methylosmolene,1,4/5/16 5:00,0.271042
AGOC-3A,2,4/5/16 5:00,0.25388
Methylosmolene,4,4/5/16 5:00,0.219976
AGOC-3A,4,4/5/16 5:00,0.191774
Appluimonia,1,4/5/16 5:00,0.164846
Methylosmolene,7,4/5/16 5:00,0.150707
Appluimonia,2,4/5/16 5:00,0.14065
Chlorodinine,3,4/5/16 5:00,0.131748
Appluimonia,4,4/5/16 5:00,0.118908
AGOC-3A,5,4/5/16 5:00,0.109633
AGOC-3A,9,4/5/16 5:00,0.106248
Chlorodinine,2,4/5/16 5:00,0.0879821
Appluimonia,8,4/5/16 5:00,0.0511749
Methylosmolene,8,4/5/16 5:00,0.0421466
Methylosmolene,9,4/5/16 5:00,0.0376106
Chlorodinine,7,4/5/16 5:00,0.0361326
AGOC-3A,8,4/5/16 5:00,0.0186813
AGOC-3A,3,4/5/16 6:00,2.21492
Methylosmolene,7,4/5/16 6:00,2.14641
Methylosmolene,3,4/5/16 6:00,1.60138
Chlorodinine,3,4/5/16 6:00,1.40597
AGOC-3A,7,4/5/16 6:00,0.881708
Methylosmolene,2,4/5/16 6:00,0.730867
AGOC-3A,8,4/5/16 6:00,0.665537
Appluimonia,8,4/5/16 6:00,0.597468
Methylosmolene,8,4/5/16 6:00,0.563779
Chlorodinine,9,4/5/16 6:00,0.494419
Chlorodinine,4,4/5/16 6:00,0.431405
AGOC-3A,6,4/5/16 6:00,0.426724
AGOC-3A,9,4/5/16 6:00,0.354042
Appluimonia,7,4/5/16 6:00,0.348658
Chlorodinine,6,4/5/16 6:00,0.34005
Chlorodinine,8,4/5/16 6:00,0.329923
Appluimonia,5,4/5/16 6:00,0.32977
Appluimonia,3,4/5/16 6:00,0.322684
Appluimonia,9,4/5/16 6:00,0.2681
Methylosmolene,5,4/5/16 6:00,0.24649
Appluimonia,6,4/5/16 6:00,0.241913
AGOC-3A,5,4/5/16 6:00,0.222298
AGOC-3A,1,4/5/16 6:00,0.188327
Methylosmolene,6,4/5/16 6:00,0.174874
Chlorodinine,2,4/5/16 6:00,0.157709
Appluimonia,4,4/5/16 6:00,0.136455
Chlorodinine,7,4/5/16 6:00,0.127169
AGOC-3A,4,4/5/16 6:00,0.113278
Methylosmolene,4,4/5/16 6:00,0.0987698
Methylosmolene,9,4/5/16 6:00,0.0910055
Chlorodinine,5,4/5/16 6:00,0.0823081
Appluimonia,2,4/5/16 6:00,0.058373
AGOC-3A,2,4/5/16 6:00,0.0579563
Appluimonia,1,4/5/16 6:00,0.0470147
Chlorodinine,1,4/5/16 6:00,0.0358599
Methylosmolene,1,4/5/16 6:00,0.00897096
AGOC-3A,3,4/5/16 7:00,2.21345
Appluimonia,7,4/5/16 7:00,1.87935
Chlorodinine,3,4/5/16 7:00,1.24666
Methylosmolene,7,4/5/16 7:00,0.984376
AGOC-3A,2,4/5/16 7:00,0.944741
Appluimonia,3,4/5/16 7:00,0.786132
Methylosmolene,8,4/5/16 7:00,0.770544
Methylosmolene,6,4/5/16 7:00,0.765901
Appluimonia,2,4/5/16 7:00,0.73242
Chlorodinine,6,4/5/16 7:00,0.633631
Methylosmolene,3,4/5/16 7:00,0.624797
Appluimonia,6,4/5/16 7:00,0.594345
Methylosmolene,5,4/5/16 7:00,0.54601
AGOC-3A,8,4/5/16 7:00,0.541366
Chlorodinine,5,4/5/16 7:00,0.521139
Appluimonia,1,4/5/16 7:00,0.478748
Methylosmolene,4,4/5/16 7:00,0.428561
AGOC-3A,6,4/5/16 7:00,0.407384
Chlorodinine,8,4/5/16 7:00,0.384099
AGOC-3A,5,4/5/16 7:00,0.376271
Chlorodinine,2,4/5/16 7:00,0.258824
Chlorodinine,9,4/5/16 7:00,0.240693
Appluimonia,9,4/5/16 7:00,0.235629
Chlorodinine,4,4/5/16 7:00,0.210983
Methylosmolene,9,4/5/16 7:00,0.195172
AGOC-3A,1,4/5/16 7:00,0.190212
AGOC-3A,9,4/5/16 7:00,0.184678
Methylosmolene,1,4/5/16 7:00,0.174835
AGOC-3A,7,4/5/16 7:00,0.17239
Methylosmolene,2,4/5/16 7:00,0.150427
Appluimonia,5,4/5/16 7:00,0.142302
Chlorodinine,1,4/5/16 7:00,0.103151
Chlorodinine,7,4/5/16 7:00,0.0906214
AGOC-3A,4,4/5/16 7:00,0.0626186
Appluimonia,8,4/5/16 7:00,0.0248168
Appluimonia,4,4/5/16 7:00,0.00616562
Appluimonia,3,4/5/16 8:00,3.19862
Methylosmolene,7,4/5/16 8:00,3.06699
AGOC-3A,3,4/5/16 8:00,1.57522
AGOC-3A,2,4/5/16 8:00,1.02773
Chlorodinine,3,4/5/16 8:00,0.847338
Chlorodinine,2,4/5/16 8:00,0.741155
Chlorodinine,8,4/5/16 8:00,0.689757
AGOC-3A,7,4/5/16 8:00,0.621897
AGOC-3A,6,4/5/16 8:00,0.60905
Appluimonia,6,4/5/16 8:00,0.581683
Chlorodinine,5,4/5/16 8:00,0.565331
Methylosmolene,2,4/5/16 8:00,0.56295
Appluimonia,2,4/5/16 8:00,0.471942
Chlorodinine,7,4/5/16 8:00,0.371845
AGOC-3A,9,4/5/16 8:00,0.369338
Methylosmolene,5,4/5/16 8:00,0.360229
Appluimonia,7,4/5/16 8:00,0.359738
Appluimonia,4,4/5/16 8:00,0.343213
AGOC-3A,4,4/5/16 8:00,0.342975
Chlorodinine,4,4/5/16 8:00,0.340772
AGOC-3A,8,4/5/16 8:00,0.330699
Chlorodinine,6,4/5/16 8:00,0.317794
AGOC-3A,1,4/5/16 8:00,0.308835
AGOC-3A,5,4/5/16 8:00,0.307825
Appluimonia,9,4/5/16 8:00,0.28844
Methylosmolene,9,4/5/16 8:00,0.243039
Methylosmolene,3,4/5/16 8:00,0.238355
Appluimonia,1,4/5/16 8:00,0.220314
Methylosmolene,6,4/5/16 8:00,0.183734
Chlorodinine,9,4/5/16 8:00,0.14152
Appluimonia,5,4/5/16 8:00,0.134192
Methylosmolene,8,4/5/16 8:00,0.121585
Methylosmolene,1,4/5/16 8:00,0.0941867
Methylosmolene,4,4/5/16 8:00,0.0799185
Appluimonia,8,4/5/16 8:00,0.0496178
Chlorodinine,1,4/5/16 8:00,0.0335998
Chlorodinine,3,4/5/16 9:00,3.23339
Appluimonia,3,4/5/16 9:00,1.86291
Methylosmolene,8,4/5/16 9:00,1.1425
Chlorodinine,6,4/5/16 9:00,0.741258
Appluimonia,2,4/5/16 9:00,0.717084
AGOC-3A,2,4/5/16 9:00,0.610076
Methylosmolene,3,4/5/16 9:00,0.467956
Appluimonia,5,4/5/16 9:00,0.428238
Methylosmolene,9,4/5/16 9:00,0.426283
Appluimonia,9,4/5/16 9:00,0.423518
AGOC-3A,5,4/5/16 9:00,0.398308
Chlorodinine,7,4/5/16 9:00,0.360393
Methylosmolene,6,4/5/16 9:00,0.35192
AGOC-3A,8,4/5/16 9:00,0.316332
AGOC-3A,3,4/5/16 9:00,0.290887
Appluimonia,7,4/5/16 9:00,0.287327
AGOC-3A,6,4/5/16 9:00,0.269946
Methylosmolene,4,4/5/16 9:00,0.267646
AGOC-3A,1,4/5/16 9:00,0.224456
Chlorodinine,2,4/5/16 9:00,0.220894
AGOC-3A,9,4/5/16 9:00,0.213236
Appluimonia,8,4/5/16 9:00,0.200005
Chlorodinine,5,4/5/16 9:00,0.196749
Chlorodinine,9,4/5/16 9:00,0.187638
Chlorodinine,1,4/5/16 9:00,0.170418
Methylosmolene,2,4/5/16 9:00,0.164106
Methylosmolene,1,4/5/16 9:00,0.129585
AGOC-3A,7,4/5/16 9:00,0.115197
Chlorodinine,4,4/5/16 9:00,0.113731
Appluimonia,1,4/5/16 9:00,0.11316
Appluimonia,4,4/5/16 9:00,0.101594
Methylosmolene,7,4/5/16 9:00,0.0799384
AGOC-3A,4,4/5/16 9:00,0.0535259
Chlorodinine,8,4/5/16 9:00,0.0533297
Appluimonia,6,4/5/16 9:00,0.0497233
Methylosmolene,5,4/5/16 9:00,0.0307793
Appluimonia,3,4/5/16 10:00,2.28432
Methylosmolene,3,4/5/16 10:00,1.49956
Chlorodinine,3,4/5/16 10:00,1.23538
Methylosmolene,7,4/5/16 10:00,1.19673
AGOC-3A,1,4/5/16 10:00,0.590764
Methylosmolene,4,4/5/16 10:00,0.525434
Chlorodinine,4,4/5/16 10:00,0.464587
AGOC-3A,8,4/5/16 10:00,0.441583
Chlorodinine,9,4/5/16 10:00,0.432214
Chlorodinine,6,4/5/16 10:00,0.413205
Appluimonia,4,4/5/16 10:00,0.410669
Appluimonia,6,4/5/16 10:00,0.373184
Appluimonia,1,4/5/16 10:00,0.350546
Appluimonia,9,4/5/16 10:00,0.341478
AGOC-3A,3,4/5/16 10:00,0.340802
AGOC-3A,4,4/5/16 10:00,0.309883
Chlorodinine,8,4/5/16 10:00,0.301162
Chlorodinine,1,4/5/16 10:00,0.291029
Appluimonia,7,4/5/16 10:00,0.267254
Appluimonia,2,4/5/16 10:00,0.263406
Appluimonia,5,4/5/16 10:00,0.237341
Methylosmolene,6,4/5/16 10:00,0.220616
Chlorodinine,2,4/5/16 10:00,0.202678
Methylosmolene,1,4/5/16 10:00,0.201461
Appluimonia,8,4/5/16 10:00,0.188296
Methylosmolene,5,4/5/16 10:00,0.145056
AGOC-3A,7,4/5/16 10:00,0.105018
Methylosmolene,9,4/5/16 10:00,0.103575
AGOC-3A,5,4/5/16 10:00,0.0851181
